AÑO,INEGI,ENTIDAD,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2013,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,5,0,5,6,0,1,0,1,0,2,4,0
2013,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,1,1,2,1,3,2,0,1,5,0,0
2013,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,0,0,1,0,3
2013,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",1,1,3,5,3,3,6,1,1,3,4,6
2013,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,43,33,41,33,47,16,25,27,23,32,14,20
2013,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,3,0,2,1,4,1,0,0,2,1,0,0
2013,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,33,28,38,30,34,28,45,53,26,40,31,16
2013,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,1,1,0,0,0,0,2,1,3,1,0,0
2013,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,1,0,0,1,1,0,2,2,1,0,0,1
2013,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,1,0,0,0,0,0
2013,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,6,2,5,6,2,1,2,1,3,3,2,3
2013,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,1,2,2,5,2,2,2,4,3,2,3,2
2013,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,2,1,0,2,2,2,0,3,4,1,4,4
2013,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,6,0,2,4,3,1,0,7,3,4,2,2
2013,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,1,0,0,0,0,0,1,0,1,0
2013,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,1,0,0,0,0,0,1,0,0,1,1,0
2013,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,1,3,2,3,4,2,4,6,0,3,2
2013,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,6,3,8,3,18,9,7,8,4,11,13,11
2013,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,2,6,3,0,1,1,0,0,0,0,0
2013,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,8,7,6,11,14,13,9,8,6,13,6,11
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,2,3,1,0,0,0,1,1,0,0,0,0
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,4,1,2,3,3,2,6,5,6,8,3,5
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,1,1,0,1,2,6,1,0,2
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,3,1,5,2,4,1,1,8,4,7,7,3
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,1,0,0,0,1,0,1,0,0,0,0,0
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,0,1,1,0,3,2,3,2,4,4,2,0
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,13,18,10,10,7,3,6,5,5,8,1,2
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,8,4,4,3,4,17,3,9,4,9,10,7
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,6,4,4,12,14,4,8,13,12,12,18,24
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,0,1,1,0,0,2,0,0,1,0,0
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,6,0,0,1,0,1,2,0,2,2,0
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,3,1,4,1,1,0,1,0,0,3,0,2
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",9,6,7,8,9,12,12,6,17,18,11,14
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,22,31,22,19,26,24,23,9,25,18,16,20
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,4,0,2,3,4,3,5,13,13,3,1
2013,7,CHIAPAS,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,12,13,15,7,13,15,10,17,23,21,27,7
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,4,0,5,0,2,1,5,0,1,1,2,1
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,3,2,2,1,3,3,4,0,2,2,3,2
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,2,4,3,3,7,4,2,3,3,7,3,3
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,1,0,0,0,0,0,0,0
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,11,11,13,14,25,17,9,19,9,16,16,27
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,3,2,8,6,10,5,4,4,0,11,1,1
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,4,3,4,12,6,22,10,14,7,13,8,3
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,5,3,7,3,4,4,11,3,8,9,1,5
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,1,3,3,2,1,2,6,2,3,1,0
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,1,0,2,3,1,0,5,1,2,1,3,1
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,1,2,0,0,0,2,0,0,2,2,1,3
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",13,6,10,13,10,16,9,9,7,15,12,11
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,20,27,23,31,26,26,30,38,38,37,35,33
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,1,3,1,6,8,3,6,2,6,0,1
2013,8,CHIHUAHUA,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,11,12,29,17,26,29,24,14,15,37,17,16
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,3,4,1,1,8,0,0,1,0,2,0
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,1,2,0,3,7,1,1,2,1,0,1,1
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,1,0,0,0,1,0,0,0,0
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,2,6,7,3,4,3,9,0,2,2,3,0
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,1,3,1,0,0,0,0,0,0
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,15,8,8,11,30,25,9,9,16,10,14,13
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,15,11,11,12,24,20,26,21,17,33,28,17
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,82,117,59,75,79,85,83,73,48,61,50,49
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,6,8,6,4,6,4,3,3,2,3,3,5
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,6,3,2,7,6,7,3,7,5,5,4,3
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,5,5,6,7,6,2,3,3,1,7,5,3
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,42,10,19,14,12,4,6,16,9,7,4,5
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",188,199,136,189,240,248,267,284,150,214,178,152
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,367,356,315,553,553,461,464,612,540,656,395,436
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,9,5,6,3,3,3,4,12,5,1,1,2
2013,9,CIUDAD DE MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,79,102,140,166,180,191,153,152,160,184,153,126
2013,10,DURANGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,1,0,0,1,1,0,1
2013,10,DURANGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,1,0,0,1,0,1,1,1,0,0,0,1
2013,10,DURANGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,1,0,0,0,0,0,0,0,0,0,0
2013,10,DURANGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,1,0,3,0,0,6,4,1,4,3,0,0
2013,10,DURANGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,DURANGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,7,6,1,6,1,5,5,5,1,0,1,2
2013,10,DURANGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,1,3,0,3,3,1,1,1,0,1,0
2013,10,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,3,1,4,9,5,6,1,8,7,2,6,7
2013,10,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,2,0,3,2,3,0,1,3,4,1,1
2013,10,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,1,2,1,0,2,1,0,4,0
2013,10,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,4,4,1,1,0,1,2,1
2013,10,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,1,0,0,1,0,1,2,0,1,0,0,0
2013,10,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,1,2,4,2,4,1,6,3,2,4,4
2013,10,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,7,14,10,15,17,5,11,7,11,13,14,11
2013,10,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,0,0,0,3,1,2,2,0,4,3,0
2013,10,DURANGO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,6,2,6,5,10,4,8,2,4,14,9,9
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,1,1,0,0,0,0,1,2,1
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,1,2,0,1,0,0,2,0,0
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,1,0,0,0,0
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,3,4,6,5,2,2,2,1,3,0,4,2
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,1,0,0,0,0,0,0,0,0,0,0,1
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,74,58,74,57,45,32,31,38,56,54,32,24
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,5,4,11,9,2,4,6,2,3,2,2,2
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,3,4,0,4,1,2,6,4,3,5,2,3
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,2,2,0,3,1,4,4,2,2,1
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,3,0,1,0,0,1,0,0,1,0,1,0
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,2,0,1,4,2,3,2,1,0,0,1,0
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",10,15,14,23,10,10,24,13,7,18,11,5
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,30,78,91,57,69,68,98,55,106,114,114,72
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,5,2,4,1,4,4,4,4,8,4,4,2
2013,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,12,16,9,11,33,17,43,27,12,23,14,13
2013,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,1,1,4,3,1,0,0,0,0,0
2013,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,1,0,0,1,4,0,0,1,0,0,0,0
2013,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,10,5,2,5,4,9,6,9,5,9,4,2
2013,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,11,11,12,5,13,5,6,7,7,7,19,5
2013,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,6,4,4,2,3,1,6,1,5,4,10,6
2013,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,14,7,7,19,8,8,11,9,16,9,5,4
2013,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,2,5,4,4,7,4,3,4,3,3
2013,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,2,1,0,0,0,0,1,0,1,1,0,1
2013,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,2,0,2,3,0,1,0,0,0,3,0,0
2013,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,1,4,1,0,0,0,1,0,1,0
2013,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",5,1,3,0,6,5,4,1,1,6,5,7
2013,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,15,6,17,11,8,13,9,16,15,19,7,10
2013,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,11,15,7,4,4,4,0,1,0,2,0
2013,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,15,5,18,34,19,14,14,24,10,22,6,10
2013,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,1,0,1,0,0,0,0
2013,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,1,0,0,0,0,0,1,1,0,0,1
2013,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2013,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,2,2,1,3,2,0,1,1,1,3,2
2013,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,2,0,0,0,0,0
2013,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,0,4,1,2,4,3,2,1,3,3,3,0
2013,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,1,2,3,3,1,6,1,0,0,1,2
2013,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,0,5,2,2,5,6,2,2,4,5,2,4
2013,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,5,3,9,3,6,8,7,7,8,5,3,6
2013,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,1,1,0,1,1,0,0,0,0
2013,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,2,0,1,0,4,1,1,0,0,5
2013,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,8,8,3,8,5,3,2,2,0,2,2,0
2013,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,4,4,3,5,5,8,6,13,7,8,7
2013,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,66,43,58,50,47,36,42,36,40,57,33,39
2013,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,4,3,1,1,2,1,5,2,4,0,0
2013,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,23,26,12,22,21,17,9,14,14,21,17,12
2013,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,4,5,3,2,1,1,0,0,0,4,1,0
2013,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,1,2,3,0,1,3,0,0,2,0,1,0
2013,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2013,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,4,5,5,11,8,9,8,5,7,3,2,2
2013,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2013,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,54,29,45,47,70,49,47,61,57,58,52,37
2013,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,9,19,12,11,8,8,15,11,18,31,11,25
2013,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,9,7,11,3,10,9,11,10,14,17,20,10
2013,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,5,10,8,13,18,25,15,12,10,7,7,1
2013,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,1,2,1,1,5,7,2,1,3,3,5
2013,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,1,1,1,0,1,1,1,1,0,0,3,0
2013,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,1,4,2,2,1,1,0,1,0,0,0,0
2013,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",20,11,21,25,14,19,32,28,20,31,27,22
2013,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,84,80,91,103,97,133,108,130,101,129,127,126
2013,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,2,2,2,6,2,0,0,3,3,1,0
2013,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,22,29,38,45,30,39,30,24,20,26,29,23
2013,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,1,2,2,1,0,2,0,0,1,1,0,1
2013,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,1,0,0,4,1,0,0
2013,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2013,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,1,2,5,5,3,6,6,4,4,5,4,1
2013,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,1,0,0,0,0,1
2013,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,0,3,8,2,6,0,1,0,1,6,1,0
2013,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,6,8,7,5,3,3,3,7,3,7,3,3
2013,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,7,9,10,8,16,11,9,17,12,9,16,8
2013,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,8,10,10,7,9,14,13,10,1,12,3,1
2013,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,3,0,1,0,2,1,1,1,0,1,0,0
2013,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,133,292,172,160,14,54,106,108,113,4,46,46
2013,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,2,1,2,5,3,4,4,0,0,6,3,0
2013,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",17,21,26,47,21,20,28,17,14,23,22,17
2013,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,173,175,193,155,137,183,189,149,167,159,129,143
2013,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,4,2,3,2,8,3,0,2,4,2,1,2
2013,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,58,54,49,78,58,63,55,70,68,73,64,53
2013,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,4,7,7,8,4,4,13,11,3,3,3,1
2013,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,2,2,1,0,1,1,4,1,2,1,2,0
2013,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,2,2,1,4,1,0,0,1,0,0,0,0
2013,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,2,1,0,3,0,3,2,3,5,1,2,0
2013,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2013,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,29,21,15,10,12,13,8,6,6,10,9,8
2013,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,11,7,5,14,25,17,2,4,8,7,7,6
2013,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,9,19,13,9,10,16,5,11,19,18,18,17
2013,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,3,1,6,3,3,9,6,8,3,2,4,2
